week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
201602,6,13525,9010,18040,268,178,358,93,PROVENCE-ALPES-COTE-D-AZUR
201601,6,15418,11606,19230,271,204,338,44,GRAND EST
201601,6,12341,7657,17025,205,127,283,75,NOUVELLE-AQUITAINE
201601,6,14800,11473,18127,186,144,228,84,AUVERGNE-RHONE-ALPES
201601,6,3437,1908,4966,118,65,171,27,BOURGOGNE-FRANCHE-COMTE
201601,6,7192,4331,10053,214,129,299,53,BRETAGNE
201601,6,6105,4462,7748,231,169,293,24,CENTRE-VAL-DE-LOIRE
201601,6,506,285,727,155,87,223,94,CORSE
201601,6,24943,17401,32485,206,144,268,11,ILE-DE-FRANCE
201601,6,13182,9637,16727,226,165,287,76,OCCITANIE
201601,6,16745,12403,21087,274,203,345,32,HAUTS-DE-FRANCE
201601,6,4851,2295,7407,142,67,217,28,NORMANDIE
201601,6,9441,4626,14256,251,123,379,52,PAYS-DE-LA-LOIRE
201601,6,18027,12410,23644,358,247,469,93,PROVENCE-ALPES-COTE-D-AZUR
201553,6,12352,8471,16233,218,150,286,44,GRAND EST
201553,6,9879,5177,14581,166,87,245,75,NOUVELLE-AQUITAINE
201553,6,8805,5998,11612,112,76,148,84,AUVERGNE-RHONE-ALPES
201553,6,1578,376,2780,54,13,95,27,BOURGOGNE-FRANCHE-COMTE
201553,6,3382,1305,5459,102,39,165,53,BRETAGNE
201553,6,5871,3993,7749,223,152,294,24,CENTRE-VAL-DE-LOIRE
201553,6,357,159,555,112,50,174,94,CORSE
201553,6,15717,9818,21616,131,82,180,11,ILE-DE-FRANCE
201553,6,10710,6221,15199,187,108,266,76,OCCITANIE
201553,6,12347,7746,16948,203,127,279,32,HAUTS-DE-FRANCE
201553,6,3182,906,5458,94,27,161,28,NORMANDIE
201553,6,2281,420,4142,62,12,112,52,PAYS-DE-LA-LOIRE
201553,6,12928,8224,17632,258,164,352,93,PROVENCE-ALPES-COTE-D-AZUR
201552,6,9934,6188,13680,175,109,241,44,GRAND EST
201552,6,3083,1170,4996,52,20,84,75,NOUVELLE-AQUITAINE
201552,6,9101,5892,12310,116,75,157,84,AUVERGNE-RHONE-ALPES
201552,6,2675,960,4390,92,33,151,27,BOURGOGNE-FRANCHE-COMTE
201552,6,3649,584,6714,110,18,202,53,BRETAGNE
201552,6,2949,1658,4240,112,63,161,24,CENTRE-VAL-DE-LOIRE
201552,6,302,90,514,94,28,160,94,CORSE
201552,6,13069,7221,18917,109,60,158,11,ILE-DE-FRANCE
201552,6,7387,4458,10316,129,78,180,76,OCCITANIE
201552,6,8061,4468,11654,133,74,192,32,HAUTS-DE-FRANCE
201552,6,2000,314,3686,59,9,109,28,NORMANDIE
201552,6,1297,0,3052,35,0,82,52,PAYS-DE-LA-LOIRE
201552,6,13987,8102,19872,280,162,398,93,PROVENCE-ALPES-COTE-D-AZUR
201551,6,8502,5578,11426,150,98,202,44,GRAND EST
201551,6,9011,4568,13454,152,77,227,75,NOUVELLE-AQUITAINE
201551,6,9009,6521,11497,115,83,147,84,AUVERGNE-RHONE-ALPES
201551,6,4010,2227,5793,138,77,199,27,BOURGOGNE-FRANCHE-COMTE
201551,6,3557,0,8094,107,0,244,53,BRETAGNE
201551,6,3378,2013,4743,129,77,181,24,CENTRE-VAL-DE-LOIRE
201551,6,367,163,571,115,51,179,94,CORSE
201551,6,21307,14862,27752,177,123,231,11,ILE-DE-FRANCE
201551,6,5925,3669,8181,104,65,143,76,OCCITANIE
201551,6,9530,6042,13018,157,100,214,32,HAUTS-DE-FRANCE
201551,6,4824,2262,7386,142,67,217,28,NORMANDIE
201551,6,2798,631,4965,75,17,133,52,PAYS-DE-LA-LOIRE
201551,6,10581,6664,14498,212,134,290,93,PROVENCE-ALPES-COTE-D-AZUR
201550,6,8709,5972,11446,154,106,202,44,GRAND EST
201550,6,10468,6141,14795,176,103,249,75,NOUVELLE-AQUITAINE
201550,6,10280,7682,12878,131,98,164,84,AUVERGNE-RHONE-ALPES
201550,6,1913,776,3050,66,27,105,27,BOURGOGNE-FRANCHE-COMTE
201550,6,2650,622,4678,80,19,141,53,BRETAGNE
201550,6,3084,1854,4314,117,70,164,24,CENTRE-VAL-DE-LOIRE
201550,6,309,141,477,97,44,150,94,CORSE
201550,6,22377,16521,28233,186,137,235,11,ILE-DE-FRANCE
201550,6,8213,5436,10990,144,95,193,76,OCCITANIE
201550,6,11897,8413,15381,196,139,253,32,HAUTS-DE-FRANCE
201550,6,3737,1291,6183,110,38,182,28,NORMANDIE
201550,6,4499,1244,7754,121,33,209,52,PAYS-DE-LA-LOIRE
201550,6,10298,6194,14402,206,124,288,93,PROVENCE-ALPES-COTE-D-AZUR
201549,6,8749,5789,11709,154,102,206,44,GRAND EST
201549,6,12438,7272,17604,209,122,296,75,NOUVELLE-AQUITAINE
201549,6,11065,8414,13716,141,107,175,84,AUVERGNE-RHONE-ALPES
201549,6,2663,1323,4003,92,46,138,27,BOURGOGNE-FRANCHE-COMTE
201549,6,4789,2315,7263,144,69,219,53,BRETAGNE
201549,6,3065,1900,4230,117,73,161,24,CENTRE-VAL-DE-LOIRE
201549,6,261,103,419,82,33,131,94,CORSE
201549,6,20138,12921,27355,168,108,228,11,ILE-DE-FRANCE
201549,6,8309,5458,11160,145,95,195,76,OCCITANIE
201549,6,11148,7504,14792,183,123,243,32,HAUTS-DE-FRANCE
201549,6,3309,1121,5497,97,33,161,28,NORMANDIE
201549,6,1226,205,2247,33,5,61,52,PAYS-DE-LA-LOIRE
201549,6,13104,8202,18006,262,164,360,93,PROVENCE-ALPES-COTE-D-AZUR
201548,6,7451,4145,10757,131,73,189,44,GRAND EST
201548,6,5410,2592,8228,91,44,138,75,NOUVELLE-AQUITAINE
201548,6,7767,5478,10056,99,70,128,84,AUVERGNE-RHONE-ALPES
201548,6,1870,711,3029,64,24,104,27,BOURGOGNE-FRANCHE-COMTE
201548,6,3125,1319,4931,94,40,148,53,BRETAGNE
201548,6,3185,1910,4460,121,73,169,24,CENTRE-VAL-DE-LOIRE
201548,6,152,37,267,48,12,84,94,CORSE
201548,6,22490,15247,29733,187,127,247,11,ILE-DE-FRANCE
201548,6,4980,2333,7627,87,41,133,76,OCCITANIE
201548,6,10300,6551,14049,170,108,232,32,HAUTS-DE-FRANCE
201548,6,3145,1048,5242,92,30,154,28,NORMANDIE
201548,6,3083,917,5249,83,25,141,52,PAYS-DE-LA-LOIRE
201548,6,10946,6959,14933,219,139,299,93,PROVENCE-ALPES-COTE-D-AZUR
201547,6,6530,3772,9288,115,66,164,44,GRAND EST
201547,6,5935,1381,10489,100,23,177,75,NOUVELLE-AQUITAINE
201547,6,8456,6092,10820,108,78,138,84,AUVERGNE-RHONE-ALPES
201547,6,1771,540,3002,61,19,103,27,BOURGOGNE-FRANCHE-COMTE
201547,6,4856,2612,7100,146,78,214,53,BRETAGNE
201547,6,2620,1467,3773,100,56,144,24,CENTRE-VAL-DE-LOIRE
201547,6,240,91,389,75,28,122,94,CORSE
201547,6,14214,8314,20114,118,69,167,11,ILE-DE-FRANCE
201547,6,9403,6189,12617,165,109,221,76,OCCITANIE
201547,6,9118,6197,12039,150,102,198,32,HAUTS-DE-FRANCE
201547,6,1744,336,3152,51,10,92,28,NORMANDIE
201547,6,2745,616,4874,74,17,131,52,PAYS-DE-LA-LOIRE
201547,6,10412,6435,14389,208,128,288,93,PROVENCE-ALPES-COTE-D-AZUR
201546,6,4099,2035,6163,72,36,108,44,GRAND EST
201546,6,4314,1555,7073,73,27,119,75,NOUVELLE-AQUITAINE
201546,6,5781,3684,7878,74,47,101,84,AUVERGNE-RHONE-ALPES
201546,6,3538,1587,5489,122,55,189,27,BOURGOGNE-FRANCHE-COMTE
201546,6,3522,1294,5750,106,39,173,53,BRETAGNE
201546,6,2692,1643,3741,102,62,142,24,CENTRE-VAL-DE-LOIRE
201546,6,254,96,412,79,30,128,94,CORSE
201546,6,19510,10996,28024,162,91,233,11,ILE-DE-FRANCE
201546,6,5938,3748,8128,104,66,142,76,OCCITANIE
201546,6,9567,6387,12747,157,105,209,32,HAUTS-DE-FRANCE
201546,6,2123,726,3520,62,21,103,28,NORMANDIE
201546,6,3975,1496,6454,107,40,174,52,PAYS-DE-LA-LOIRE
201546,6,8773,4898,12648,175,98,252,93,PROVENCE-ALPES-COTE-D-AZUR
201545,6,7401,4310,10492,131,76,186,44,GRAND EST
201545,6,2813,144,5482,47,2,92,75,NOUVELLE-AQUITAINE
201545,6,5986,3755,8217,76,48,104,84,AUVERGNE-RHONE-ALPES
201545,6,2625,1215,4035,90,41,139,27,BOURGOGNE-FRANCHE-COMTE
201545,6,4435,2149,6721,134,65,203,53,BRETAGNE
201545,6,3388,2041,4735,129,78,180,24,CENTRE-VAL-DE-LOIRE
201545,6,170,40,300,53,12,94,94,CORSE
201545,6,24602,16077,33127,205,134,276,11,ILE-DE-FRANCE
201545,6,10078,6578,13578,176,115,237,76,OCCITANIE
201545,6,11654,7438,15870,192,123,261,32,HAUTS-DE-FRANCE
201545,6,1270,266,2274,37,7,67,28,NORMANDIE
201545,6,3297,1076,5518,89,29,149,52,PAYS-DE-LA-LOIRE
201545,6,6434,2996,9872,129,60,198,93,PROVENCE-ALPES-COTE-D-AZUR
201544,6,5828,3388,8268,103,60,146,44,GRAND EST
201544,6,4576,1945,7207,77,33,121,75,NOUVELLE-AQUITAINE
201544,6,8773,6004,11542,112,77,147,84,AUVERGNE-RHONE-ALPES
201544,6,2490,894,4086,86,31,141,27,BOURGOGNE-FRANCHE-COMTE
201544,6,3082,1126,5038,93,34,152,53,BRETAGNE
201544,6,2303,1150,3456,88,44,132,24,CENTRE-VAL-DE-LOIRE
201544,6,212,68,356,66,21,111,94,CORSE
201544,6,17086,10675,23497,142,89,195,11,ILE-DE-FRANCE
201544,6,6374,3594,9154,112,63,161,76,OCCITANIE
201544,6,12291,6970,17612,202,114,290,32,HAUTS-DE-FRANCE
201544,6,1906,654,3158,56,19,93,28,NORMANDIE
201544,6,1328,0,2852,36,0,77,52,PAYS-DE-LA-LOIRE
201544,6,5313,1940,8686,106,39,173,93,PROVENCE-ALPES-COTE-D-AZUR
201543,6,5621,3255,7987,99,57,141,44,GRAND EST
201543,6,3756,1282,6230,63,21,105,75,NOUVELLE-AQUITAINE
201543,6,4942,3119,6765,63,40,86,84,AUVERGNE-RHONE-ALPES
201543,6,787,75,1499,27,2,52,27,BOURGOGNE-FRANCHE-COMTE
201543,6,2173,733,3613,65,22,108,53,BRETAGNE
201543,6,1162,384,1940,44,14,74,24,CENTRE-VAL-DE-LOIRE
201543,6,252,93,411,79,29,129,94,CORSE
201543,6,14552,8986,20118,121,75,167,11,ILE-DE-FRANCE
201543,6,3863,1857,5869,68,33,103,76,OCCITANIE
201543,6,6238,2852,9624,103,47,159,32,HAUTS-DE-FRANCE
201543,6,1979,228,3730,58,7,109,28,NORMANDIE
201543,6,3788,0,9216,102,0,248,52,PAYS-DE-LA-LOIRE
201543,6,10104,4905,15303,202,98,306,93,PROVENCE-ALPES-COTE-D-AZUR
201542,6,7228,4565,9891,128,81,175,44,GRAND EST
201542,6,3410,1161,5659,57,19,95,75,NOUVELLE-AQUITAINE
201542,6,5638,3742,7534,72,48,96,84,AUVERGNE-RHONE-ALPES
201542,6,2588,1131,4045,89,39,139,27,BOURGOGNE-FRANCHE-COMTE
201542,6,2580,1022,4138,78,31,125,53,BRETAGNE
201542,6,2139,1085,3193,81,41,121,24,CENTRE-VAL-DE-LOIRE
201542,6,345,153,537,108,48,168,94,CORSE
201542,6,18443,11989,24897,154,100,208,11,ILE-DE-FRANCE
201542,6,7442,4551,10333,130,79,181,76,OCCITANIE
201542,6,9214,4823,13605,152,80,224,32,HAUTS-DE-FRANCE
201542,6,1590,362,2818,47,11,83,28,NORMANDIE
201542,6,1910,282,3538,52,8,96,52,PAYS-DE-LA-LOIRE
201542,6,7415,3304,11526,148,66,230,93,PROVENCE-ALPES-COTE-D-AZUR
201541,6,7890,4781,10999,139,84,194,44,GRAND EST
201541,6,4857,2170,7544,82,37,127,75,NOUVELLE-AQUITAINE
201541,6,5319,3391,7247,68,43,93,84,AUVERGNE-RHONE-ALPES
201541,6,2433,1388,3478,84,48,120,27,BOURGOGNE-FRANCHE-COMTE
201541,6,3379,1662,5096,102,50,154,53,BRETAGNE
201541,6,2892,1822,3962,110,69,151,24,CENTRE-VAL-DE-LOIRE
201541,6,278,106,450,87,33,141,94,CORSE
201541,6,18942,12962,24922,158,108,208,11,ILE-DE-FRANCE
201541,6,11429,7591,15267,200,133,267,76,OCCITANIE
201541,6,9303,6020,12586,153,99,207,32,HAUTS-DE-FRANCE
201541,6,2436,272,4600,72,8,136,28,NORMANDIE
201541,6,868,0,1801,23,0,48,52,PAYS-DE-LA-LOIRE
201541,6,7407,4359,10455,148,87,209,93,PROVENCE-ALPES-COTE-D-AZUR
201540,6,6366,3669,9063,112,64,160,44,GRAND EST
201540,6,5532,2379,8685,93,40,146,75,NOUVELLE-AQUITAINE
201540,6,5937,3744,8130,76,48,104,84,AUVERGNE-RHONE-ALPES
201540,6,1188,494,1882,41,17,65,27,BOURGOGNE-FRANCHE-COMTE
201540,6,2566,1028,4104,77,31,123,53,BRETAGNE
201540,6,2154,1165,3143,82,44,120,24,CENTRE-VAL-DE-LOIRE
201540,6,364,163,565,114,51,177,94,CORSE
201540,6,18178,12803,23553,151,106,196,11,ILE-DE-FRANCE
201540,6,5905,3630,8180,103,63,143,76,OCCITANIE
201540,6,9958,6105,13811,164,101,227,32,HAUTS-DE-FRANCE
201540,6,3493,932,6054,103,28,178,28,NORMANDIE
201540,6,1593,404,2782,43,11,75,52,PAYS-DE-LA-LOIRE
201540,6,9597,5972,13222,192,120,264,93,PROVENCE-ALPES-COTE-D-AZUR
201539,6,7816,4014,11618,138,71,205,44,GRAND EST
201539,6,3230,735,5725,54,12,96,75,NOUVELLE-AQUITAINE
201539,6,5808,3490,8126,74,44,104,84,AUVERGNE-RHONE-ALPES
201539,6,3110,836,5384,107,29,185,27,BOURGOGNE-FRANCHE-COMTE
201539,6,3668,1367,5969,110,41,179,53,BRETAGNE
201539,6,2341,1203,3479,89,46,132,24,CENTRE-VAL-DE-LOIRE
201539,6,201,28,374,63,9,117,94,CORSE
201539,6,12483,7210,17756,104,60,148,11,ILE-DE-FRANCE
201539,6,4930,2859,7001,86,50,122,76,OCCITANIE
201539,6,11514,7140,15888,189,117,261,32,HAUTS-DE-FRANCE
201539,6,1494,251,2737,44,7,81,28,NORMANDIE
201539,6,1773,0,3599,48,0,97,52,PAYS-DE-LA-LOIRE
201539,6,5679,2422,8936,114,49,179,93,PROVENCE-ALPES-COTE-D-AZUR
201538,6,10232,5549,14915,181,98,264,44,GRAND EST
201538,6,2006,0,4277,34,0,72,75,NOUVELLE-AQUITAINE
201538,6,5310,3523,7097,68,45,91,84,AUVERGNE-RHONE-ALPES
201538,6,1836,257,3415,63,9,117,27,BOURGOGNE-FRANCHE-COMTE
201538,6,3129,1168,5090,94,35,153,53,BRETAGNE
201538,6,2742,1612,3872,104,61,147,24,CENTRE-VAL-DE-LOIRE
201538,6,180,9,351,56,3,109,94,CORSE
201538,6,14203,9235,19171,118,77,159,11,ILE-DE-FRANCE
201538,6,4082,2165,5999,71,37,105,76,OCCITANIE
201538,6,9928,5902,13954,163,97,229,32,HAUTS-DE-FRANCE
201538,6,2015,562,3468,59,16,102,28,NORMANDIE
201538,6,2782,450,5114,75,12,138,52,PAYS-DE-LA-LOIRE
201538,6,6698,3176,10220,134,64,204,93,PROVENCE-ALPES-COTE-D-AZUR
201537,6,12099,7515,16683,213,132,294,44,GRAND EST
201537,6,3568,1186,5950,60,20,100,75,NOUVELLE-AQUITAINE
201537,6,6090,3890,8290,78,50,106,84,AUVERGNE-RHONE-ALPES
201537,6,554,0,1192,19,0,41,27,BOURGOGNE-FRANCHE-COMTE
201537,6,1851,367,3335,56,11,101,53,BRETAGNE
201537,6,1638,793,2483,62,30,94,24,CENTRE-VAL-DE-LOIRE
201537,6,213,46,380,67,15,119,94,CORSE
201537,6,14492,9622,19362,121,80,162,11,ILE-DE-FRANCE
201537,6,5016,2872,7160,88,50,126,76,OCCITANIE
201537,6,10195,4812,15578,168,79,257,32,HAUTS-DE-FRANCE
201537,6,2841,1016,4666,84,30,138,28,NORMANDIE
201537,6,2899,853,4945,78,23,133,52,PAYS-DE-LA-LOIRE
201537,6,7232,3581,10883,145,72,218,93,PROVENCE-ALPES-COTE-D-AZUR
201536,6,7679,3541,11817,135,62,208,44,GRAND EST
201536,6,3753,0,7799,63,0,131,75,NOUVELLE-AQUITAINE
201536,6,6497,4154,8840,83,53,113,84,AUVERGNE-RHONE-ALPES
201536,6,1598,173,3023,55,6,104,27,BOURGOGNE-FRANCHE-COMTE
201536,6,2242,621,3863,68,19,117,53,BRETAGNE
201536,6,1940,917,2963,74,35,113,24,CENTRE-VAL-DE-LOIRE
201536,6,184,0,404,58,0,127,94,CORSE
201536,6,15489,10531,20447,129,88,170,11,ILE-DE-FRANCE
201536,6,4912,2297,7527,86,40,132,76,OCCITANIE
201536,6,7726,2313,13139,127,38,216,32,HAUTS-DE-FRANCE
201536,6,1845,30,3660,54,1,107,28,NORMANDIE
201536,6,3457,1194,5720,93,32,154,52,PAYS-DE-LA-LOIRE
201536,6,6320,2276,10364,126,45,207,93,PROVENCE-ALPES-COTE-D-AZUR
201535,6,4733,1846,7620,83,32,134,44,GRAND EST
201535,6,9042,1291,16793,152,22,282,75,NOUVELLE-AQUITAINE
201535,6,7285,4832,9738,93,62,124,84,AUVERGNE-RHONE-ALPES
201535,6,1530,139,2921,53,5,101,27,BOURGOGNE-FRANCHE-COMTE
201535,6,2587,708,4466,78,21,135,53,BRETAGNE
201535,6,1687,583,2791,64,22,106,24,CENTRE-VAL-DE-LOIRE
201535,6,635,0,2064,199,0,646,94,CORSE
201535,6,19739,12336,27142,164,102,226,11,ILE-DE-FRANCE
201535,6,2976,418,5534,52,7,97,76,OCCITANIE
201535,6,4542,1906,7178,75,32,118,32,HAUTS-DE-FRANCE
201535,6,1445,298,2592,42,8,76,28,NORMANDIE
201535,6,2049,504,3594,55,13,97,52,PAYS-DE-LA-LOIRE
201535,6,7489,3283,11695,150,66,234,93,PROVENCE-ALPES-COTE-D-AZUR
201534,6,6414,2697,10131,113,47,179,44,GRAND EST
201534,6,3336,783,5889,56,13,99,75,NOUVELLE-AQUITAINE
201534,6,5587,2757,8417,71,35,107,84,AUVERGNE-RHONE-ALPES
201534,6,601,26,1176,21,1,41,27,BOURGOGNE-FRANCHE-COMTE
201534,6,1884,404,3364,57,12,102,53,BRETAGNE
201534,6,755,140,1370,29,6,52,24,CENTRE-VAL-DE-LOIRE
201534,6,315,66,564,99,21,177,94,CORSE
201534,6,6434,2668,10200,54,23,85,11,ILE-DE-FRANCE
201534,6,6669,2516,10822,117,44,190,76,OCCITANIE
201534,6,7131,3419,10843,117,56,178,32,HAUTS-DE-FRANCE
201534,6,1539,248,2830,45,7,83,28,NORMANDIE
201534,6,1144,42,2246,31,1,61,52,PAYS-DE-LA-LOIRE
201534,6,8940,2471,15409,179,50,308,93,PROVENCE-ALPES-COTE-D-AZUR
201533,6,2430,436,4424,43,8,78,44,GRAND EST
201533,6,1052,0,2363,18,0,40,75,NOUVELLE-AQUITAINE
201533,6,11547,5896,17198,147,75,219,84,AUVERGNE-RHONE-ALPES
201533,6,482,0,1023,17,0,36,27,BOURGOGNE-FRANCHE-COMTE
201533,6,2924,246,5602,88,7,169,53,BRETAGNE
201533,6,2420,769,4071,92,29,155,24,CENTRE-VAL-DE-LOIRE
201533,6,183,28,338,57,8,106,94,CORSE
201533,6,5300,1168,9432,44,10,78,11,ILE-DE-FRANCE
201533,6,5432,2049,8815,95,36,154,76,OCCITANIE
201533,6,5769,2048,9490,95,34,156,32,HAUTS-DE-FRANCE
201533,6,1480,0,3204,43,0,94,28,NORMANDIE
201533,6,1574,0,3174,42,0,85,52,PAYS-DE-LA-LOIRE
201533,6,6232,3150,9314,125,63,187,93,PROVENCE-ALPES-COTE-D-AZUR
201532,6,1639,278,3000,29,5,53,44,GRAND EST
201532,6,7524,0,15249,127,0,257,75,NOUVELLE-AQUITAINE
201532,6,6294,2608,9980,80,33,127,84,AUVERGNE-RHONE-ALPES
201532,6,1346,0,2752,46,0,94,27,BOURGOGNE-FRANCHE-COMTE
201532,6,2153,0,4436,65,0,134,53,BRETAGNE
201532,6,1347,307,2387,51,11,91,24,CENTRE-VAL-DE-LOIRE
201532,6,182,28,336,57,9,105,94,CORSE
201532,6,12643,4556,20730,105,38,172,11,ILE-DE-FRANCE
201532,6,5186,2443,7929,91,43,139,76,OCCITANIE
201532,6,3772,898,6646,62,15,109,32,HAUTS-DE-FRANCE
201532,6,744,0,2029,22,0,60,28,NORMANDIE
201532,6,694,0,1685,19,0,46,52,PAYS-DE-LA-LOIRE
201532,6,6493,2868,10118,130,58,202,93,PROVENCE-ALPES-COTE-D-AZUR
201531,6,2389,640,4138,42,11,73,44,GRAND EST
201531,6,6540,1487,11593,110,25,195,75,NOUVELLE-AQUITAINE
201531,6,6650,3599,9701,85,46,124,84,AUVERGNE-RHONE-ALPES
201531,6,972,0,2121,33,0,73,27,BOURGOGNE-FRANCHE-COMTE
201531,6,2573,0,5209,77,0,156,53,BRETAGNE
201531,6,2154,868,3440,82,33,131,24,CENTRE-VAL-DE-LOIRE
201531,6,389,111,667,122,35,209,94,CORSE
201531,6,6896,2046,11746,57,17,97,11,ILE-DE-FRANCE
201531,6,5318,2814,7822,93,49,137,76,OCCITANIE
201531,6,1257,0,2665,21,0,44,32,HAUTS-DE-FRANCE
201531,6,1156,99,2213,34,3,65,28,NORMANDIE
201531,6,3476,842,6110,94,23,165,52,PAYS-DE-LA-LOIRE
201531,6,5983,2383,9583,120,48,192,93,PROVENCE-ALPES-COTE-D-AZUR
201530,6,4093,1099,7087,72,19,125,44,GRAND EST
201530,6,7187,466,13908,121,8,234,75,NOUVELLE-AQUITAINE
201530,6,5324,3059,7589,68,39,97,84,AUVERGNE-RHONE-ALPES
201530,6,254,0,580,9,0,20,27,BOURGOGNE-FRANCHE-COMTE
201530,6,3638,0,8210,110,0,248,53,BRETAGNE
201530,6,1251,95,2407,48,4,92,24,CENTRE-VAL-DE-LOIRE
201530,6,531,225,837,166,70,262,94,CORSE
201530,6,7982,3189,12775,66,26,106,11,ILE-DE-FRANCE
201530,6,6377,3351,9403,112,59,165,76,OCCITANIE
201530,6,6620,0,13319,109,0,219,32,HAUTS-DE-FRANCE
201530,6,1160,243,2077,34,7,61,28,NORMANDIE
201530,6,1550,0,3737,42,0,101,52,PAYS-DE-LA-LOIRE
201530,6,4688,1346,8030,94,27,161,93,PROVENCE-ALPES-COTE-D-AZUR
201529,6,5099,1224,8974,90,22,158,44,GRAND EST
201529,6,3127,96,6158,53,2,104,75,NOUVELLE-AQUITAINE
201529,6,5382,2872,7892,69,37,101,84,AUVERGNE-RHONE-ALPES
201529,6,569,0,1319,20,0,46,27,BOURGOGNE-FRANCHE-COMTE
201529,6,2395,406,4384,72,12,132,53,BRETAGNE
201529,6,1915,0,4067,73,0,155,24,CENTRE-VAL-DE-LOIRE
201529,6,221,61,381,69,19,119,94,CORSE
201529,6,15025,6380,23670,125,53,197,11,ILE-DE-FRANCE
201529,6,4334,2003,6665,76,35,117,76,OCCITANIE
201529,6,8392,2746,14038,138,45,231,32,HAUTS-DE-FRANCE
201529,6,1815,0,3993,53,0,117,28,NORMANDIE
201529,6,3045,155,5935,82,4,160,52,PAYS-DE-LA-LOIRE
201529,6,7243,3360,11126,145,67,223,93,PROVENCE-ALPES-COTE-D-AZUR
201528,6,5689,894,10484,100,15,185,44,GRAND EST
201528,6,4938,778,9098,83,13,153,75,NOUVELLE-AQUITAINE
201528,6,7023,4016,10030,90,52,128,84,AUVERGNE-RHONE-ALPES
201528,6,500,0,1104,17,0,38,27,BOURGOGNE-FRANCHE-COMTE
201528,6,697,0,1652,21,0,50,53,BRETAGNE
201528,6,2203,983,3423,84,38,130,24,CENTRE-VAL-DE-LOIRE
201528,6,314,123,505,98,38,158,94,CORSE
201528,6,7648,3409,11887,64,29,99,11,ILE-DE-FRANCE
201528,6,4320,2206,6434,76,39,113,76,OCCITANIE
201528,6,2329,37,4621,38,0,76,32,HAUTS-DE-FRANCE
201528,6,2193,436,3950,64,12,116,28,NORMANDIE
201528,6,2421,74,4768,65,2,128,52,PAYS-DE-LA-LOIRE
201528,6,5742,2331,9153,115,47,183,93,PROVENCE-ALPES-COTE-D-AZUR
201527,6,4133,1179,7087,73,21,125,44,GRAND EST
201527,6,2102,251,3953,35,4,66,75,NOUVELLE-AQUITAINE
201527,6,7056,4053,10059,90,52,128,84,AUVERGNE-RHONE-ALPES
201527,6,924,136,1712,32,5,59,27,BOURGOGNE-FRANCHE-COMTE
201527,6,1725,0,4039,52,0,122,53,BRETAGNE
201527,6,698,71,1325,27,3,51,24,CENTRE-VAL-DE-LOIRE
201527,6,236,91,381,74,29,119,94,CORSE
201527,6,12322,6118,18526,103,51,155,11,ILE-DE-FRANCE
201527,6,5509,2870,8148,96,50,142,76,OCCITANIE
201527,6,2050,84,4016,34,2,66,32,HAUTS-DE-FRANCE
201527,6,2374,408,4340,70,12,128,28,NORMANDIE
201527,6,870,0,2273,23,0,61,52,PAYS-DE-LA-LOIRE
201527,6,5375,2322,8428,107,46,168,93,PROVENCE-ALPES-COTE-D-AZUR
201526,6,4492,2110,6874,79,37,121,44,GRAND EST
201526,6,3972,634,7310,67,11,123,75,NOUVELLE-AQUITAINE
201526,6,5629,3100,8158,72,40,104,84,AUVERGNE-RHONE-ALPES
201526,6,1232,360,2104,42,12,72,27,BOURGOGNE-FRANCHE-COMTE
201526,6,2718,982,4454,82,30,134,53,BRETAGNE
201526,6,1481,170,2792,56,6,106,24,CENTRE-VAL-DE-LOIRE
201526,6,112,7,217,35,2,68,94,CORSE
201526,6,9939,5867,14011,83,49,117,11,ILE-DE-FRANCE
201526,6,6073,3513,8633,106,61,151,76,OCCITANIE
201526,6,5172,2279,8065,85,37,133,32,HAUTS-DE-FRANCE
201526,6,1331,220,2442,39,6,72,28,NORMANDIE
201526,6,1854,34,3674,50,1,99,52,PAYS-DE-LA-LOIRE
201526,6,7051,3977,10125,141,80,202,93,PROVENCE-ALPES-COTE-D-AZUR
201525,6,5332,2546,8118,94,45,143,44,GRAND EST
201525,6,1204,0,2735,20,0,46,75,NOUVELLE-AQUITAINE
201525,6,5853,3835,7871,75,49,101,84,AUVERGNE-RHONE-ALPES
201525,6,781,63,1499,27,2,52,27,BOURGOGNE-FRANCHE-COMTE
201525,6,2092,721,3463,63,22,104,53,BRETAGNE
201525,6,1762,785,2739,67,30,104,24,CENTRE-VAL-DE-LOIRE
201525,6,137,17,257,43,5,81,94,CORSE
201525,6,12586,8125,17047,105,68,142,11,ILE-DE-FRANCE
201525,6,6997,4249,9745,122,74,170,76,OCCITANIE
201525,6,3794,1038,6550,62,17,107,32,HAUTS-DE-FRANCE
201525,6,509,0,1078,15,0,32,28,NORMANDIE
201525,6,2036,470,3602,55,13,97,52,PAYS-DE-LA-LOIRE
201525,6,6724,3395,10053,134,67,201,93,PROVENCE-ALPES-COTE-D-AZUR
201524,6,5333,2785,7881,94,49,139,44,GRAND EST
201524,6,2606,440,4772,44,8,80,75,NOUVELLE-AQUITAINE
201524,6,7223,4762,9684,92,61,123,84,AUVERGNE-RHONE-ALPES
201524,6,1215,52,2378,42,2,82,27,BOURGOGNE-FRANCHE-COMTE
201524,6,4267,2130,6404,128,64,192,53,BRETAGNE
201524,6,2218,1084,3352,84,41,127,24,CENTRE-VAL-DE-LOIRE
