week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
201547,3,1729,460,2998,35,10,60,93,PROVENCE-ALPES-COTE-D-AZUR
201546,3,860,0,1721,15,0,30,44,GRAND EST
201546,3,995,0,2434,17,0,41,75,NOUVELLE-AQUITAINE
201546,3,1163,262,2064,15,3,27,84,AUVERGNE-RHONE-ALPES
201546,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201546,3,205,0,674,6,0,20,53,BRETAGNE
201546,3,144,0,422,5,0,16,24,CENTRE-VAL-DE-LOIRE
201546,3,60,0,137,19,0,43,94,CORSE
201546,3,1334,0,3910,11,0,32,11,ILE-DE-FRANCE
201546,3,316,0,687,6,0,12,76,OCCITANIE
201546,3,3930,1839,6021,65,31,99,32,HAUTS-DE-FRANCE
201546,3,0,0,0,0,0,0,28,NORMANDIE
201546,3,878,0,2011,24,0,55,52,PAYS-DE-LA-LOIRE
201546,3,1544,0,3181,31,0,64,93,PROVENCE-ALPES-COTE-D-AZUR
201545,3,388,0,1040,7,0,19,44,GRAND EST
201545,3,1298,0,2730,22,0,46,75,NOUVELLE-AQUITAINE
201545,3,1661,647,2675,21,8,34,84,AUVERGNE-RHONE-ALPES
201545,3,194,0,495,7,0,17,27,BOURGOGNE-FRANCHE-COMTE
201545,3,521,0,1361,16,0,41,53,BRETAGNE
201545,3,444,0,925,17,0,35,24,CENTRE-VAL-DE-LOIRE
201545,3,102,1,203,32,0,64,94,CORSE
201545,3,4402,309,8495,37,3,71,11,ILE-DE-FRANCE
201545,3,320,0,730,6,0,13,76,OCCITANIE
201545,3,2704,727,4681,45,12,78,32,HAUTS-DE-FRANCE
201545,3,166,0,522,5,0,15,28,NORMANDIE
201545,3,590,0,1573,16,0,43,52,PAYS-DE-LA-LOIRE
201545,3,1299,0,2915,26,0,58,93,PROVENCE-ALPES-COTE-D-AZUR
201544,3,401,0,995,7,0,17,44,GRAND EST
201544,3,844,0,2028,14,0,34,75,NOUVELLE-AQUITAINE
201544,3,1933,841,3025,25,11,39,84,AUVERGNE-RHONE-ALPES
201544,3,305,0,873,11,0,31,27,BOURGOGNE-FRANCHE-COMTE
201544,3,0,0,0,0,0,0,53,BRETAGNE
201544,3,261,0,623,10,0,24,24,CENTRE-VAL-DE-LOIRE
201544,3,94,0,201,29,0,62,94,CORSE
201544,3,3667,819,6515,31,7,55,11,ILE-DE-FRANCE
201544,3,592,0,2011,10,0,35,76,OCCITANIE
201544,3,2559,640,4478,42,10,74,32,HAUTS-DE-FRANCE
201544,3,828,33,1623,24,1,47,28,NORMANDIE
201544,3,341,0,1020,9,0,27,52,PAYS-DE-LA-LOIRE
201544,3,1826,0,3883,37,0,78,93,PROVENCE-ALPES-COTE-D-AZUR
201543,3,1240,0,2535,22,0,45,44,GRAND EST
201543,3,1416,0,3264,24,0,55,75,NOUVELLE-AQUITAINE
201543,3,2943,1429,4457,38,19,57,84,AUVERGNE-RHONE-ALPES
201543,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201543,3,157,0,594,5,0,18,53,BRETAGNE
201543,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201543,3,100,0,210,31,0,66,94,CORSE
201543,3,4680,1795,7565,39,15,63,11,ILE-DE-FRANCE
201543,3,568,0,1339,10,0,23,76,OCCITANIE
201543,3,435,0,1174,7,0,19,32,HAUTS-DE-FRANCE
201543,3,662,0,1440,19,0,42,28,NORMANDIE
201543,3,3340,0,8641,90,0,233,52,PAYS-DE-LA-LOIRE
201543,3,2141,239,4043,43,5,81,93,PROVENCE-ALPES-COTE-D-AZUR
201542,3,1288,53,2523,23,1,45,44,GRAND EST
201542,3,2106,121,4091,35,2,68,75,NOUVELLE-AQUITAINE
201542,3,2468,1213,3723,32,16,48,84,AUVERGNE-RHONE-ALPES
201542,3,117,0,348,4,0,12,27,BOURGOGNE-FRANCHE-COMTE
201542,3,132,0,499,4,0,15,53,BRETAGNE
201542,3,214,0,546,8,0,21,24,CENTRE-VAL-DE-LOIRE
201542,3,265,63,467,83,20,146,94,CORSE
201542,3,4029,1295,6763,34,11,57,11,ILE-DE-FRANCE
201542,3,1374,111,2637,24,2,46,76,OCCITANIE
201542,3,2235,407,4063,37,7,67,32,HAUTS-DE-FRANCE
201542,3,295,0,755,9,0,23,28,NORMANDIE
201542,3,803,0,1916,22,0,52,52,PAYS-DE-LA-LOIRE
201542,3,3475,843,6107,69,16,122,93,PROVENCE-ALPES-COTE-D-AZUR
201541,3,1265,201,2329,22,3,41,44,GRAND EST
201541,3,897,0,2039,15,0,34,75,NOUVELLE-AQUITAINE
201541,3,2404,1050,3758,31,14,48,84,AUVERGNE-RHONE-ALPES
201541,3,660,0,1365,23,0,47,27,BOURGOGNE-FRANCHE-COMTE
201541,3,129,0,472,4,0,14,53,BRETAGNE
201541,3,299,0,668,11,0,25,24,CENTRE-VAL-DE-LOIRE
201541,3,228,55,401,71,17,125,94,CORSE
201541,3,3954,1258,6650,33,11,55,11,ILE-DE-FRANCE
201541,3,797,129,1465,14,2,26,76,OCCITANIE
201541,3,1911,466,3356,31,7,55,32,HAUTS-DE-FRANCE
201541,3,64,0,228,2,0,7,28,NORMANDIE
201541,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201541,3,443,0,1079,9,0,22,93,PROVENCE-ALPES-COTE-D-AZUR
201540,3,1295,64,2526,23,1,45,44,GRAND EST
201540,3,1529,0,3131,26,0,53,75,NOUVELLE-AQUITAINE
201540,3,2271,1049,3493,29,13,45,84,AUVERGNE-RHONE-ALPES
201540,3,469,0,2555,16,0,88,27,BOURGOGNE-FRANCHE-COMTE
201540,3,158,0,551,5,0,17,53,BRETAGNE
201540,3,868,143,1593,33,5,61,24,CENTRE-VAL-DE-LOIRE
201540,3,272,81,463,85,25,145,94,CORSE
201540,3,3075,1038,5112,26,9,43,11,ILE-DE-FRANCE
201540,3,806,0,1794,14,0,31,76,OCCITANIE
201540,3,1483,58,2908,24,1,47,32,HAUTS-DE-FRANCE
201540,3,35,0,154,1,0,5,28,NORMANDIE
201540,3,377,0,1250,10,0,34,52,PAYS-DE-LA-LOIRE
201540,3,629,0,1368,13,0,28,93,PROVENCE-ALPES-COTE-D-AZUR
201539,3,87,0,297,2,0,6,44,GRAND EST
201539,3,374,0,1134,6,0,19,75,NOUVELLE-AQUITAINE
201539,3,2021,857,3185,26,11,41,84,AUVERGNE-RHONE-ALPES
201539,3,513,25,1001,18,1,35,27,BOURGOGNE-FRANCHE-COMTE
201539,3,185,0,582,6,0,18,53,BRETAGNE
201539,3,672,0,1372,26,0,53,24,CENTRE-VAL-DE-LOIRE
201539,3,183,0,396,57,0,124,94,CORSE
201539,3,2103,0,4245,18,0,36,11,ILE-DE-FRANCE
201539,3,184,0,456,3,0,8,76,OCCITANIE
201539,3,1086,0,2462,18,0,41,32,HAUTS-DE-FRANCE
201539,3,0,0,0,0,0,0,28,NORMANDIE
201539,3,151,0,703,4,0,19,52,PAYS-DE-LA-LOIRE
201539,3,597,0,1356,12,0,27,93,PROVENCE-ALPES-COTE-D-AZUR
201538,3,0,0,0,0,0,0,44,GRAND EST
201538,3,1418,0,3624,24,0,61,75,NOUVELLE-AQUITAINE
201538,3,911,236,1586,12,3,21,84,AUVERGNE-RHONE-ALPES
201538,3,30,0,149,1,0,5,27,BOURGOGNE-FRANCHE-COMTE
201538,3,348,0,1030,10,0,31,53,BRETAGNE
201538,3,526,11,1041,20,0,40,24,CENTRE-VAL-DE-LOIRE
201538,3,0,0,0,0,0,0,94,CORSE
201538,3,2726,143,5309,23,1,45,11,ILE-DE-FRANCE
201538,3,56,0,190,1,0,3,76,OCCITANIE
201538,3,352,0,1168,6,0,19,32,HAUTS-DE-FRANCE
201538,3,322,0,953,9,0,28,28,NORMANDIE
201538,3,106,0,401,3,0,11,52,PAYS-DE-LA-LOIRE
201538,3,1725,352,3098,34,7,61,93,PROVENCE-ALPES-COTE-D-AZUR
201537,3,822,0,1820,15,0,33,44,GRAND EST
201537,3,1194,0,2586,20,0,43,75,NOUVELLE-AQUITAINE
201537,3,612,11,1213,8,0,16,84,AUVERGNE-RHONE-ALPES
201537,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201537,3,0,0,0,0,0,0,53,BRETAGNE
201537,3,104,0,310,4,0,12,24,CENTRE-VAL-DE-LOIRE
201537,3,0,0,0,0,0,0,94,CORSE
201537,3,1998,113,3883,17,1,33,11,ILE-DE-FRANCE
201537,3,0,0,0,0,0,0,76,OCCITANIE
201537,3,334,0,1559,5,0,25,32,HAUTS-DE-FRANCE
201537,3,0,0,0,0,0,0,28,NORMANDIE
201537,3,949,0,1943,26,0,53,52,PAYS-DE-LA-LOIRE
201537,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201536,3,378,0,1020,7,0,18,44,GRAND EST
201536,3,200,0,531,3,0,9,75,NOUVELLE-AQUITAINE
201536,3,496,0,1046,6,0,13,84,AUVERGNE-RHONE-ALPES
201536,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201536,3,0,0,0,0,0,0,53,BRETAGNE
201536,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201536,3,0,0,0,0,0,0,94,CORSE
201536,3,444,0,1253,4,0,11,11,ILE-DE-FRANCE
201536,3,0,0,0,0,0,0,76,OCCITANIE
201536,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201536,3,0,0,0,0,0,0,28,NORMANDIE
201536,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201536,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201535,3,0,0,0,0,0,0,44,GRAND EST
201535,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201535,3,124,0,349,2,0,5,84,AUVERGNE-RHONE-ALPES
201535,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201535,3,0,0,0,0,0,0,53,BRETAGNE
201535,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201535,3,0,0,0,0,0,0,94,CORSE
201535,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201535,3,0,0,0,0,0,0,76,OCCITANIE
201535,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201535,3,0,0,0,0,0,0,28,NORMANDIE
201535,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201535,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201534,3,0,0,0,0,0,0,44,GRAND EST
201534,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201534,3,417,0,1001,5,0,12,84,AUVERGNE-RHONE-ALPES
201534,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201534,3,0,0,0,0,0,0,53,BRETAGNE
201534,3,126,0,373,5,0,14,24,CENTRE-VAL-DE-LOIRE
201534,3,0,0,0,0,0,0,94,CORSE
201534,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201534,3,0,0,0,0,0,0,76,OCCITANIE
201534,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201534,3,0,0,0,0,0,0,28,NORMANDIE
201534,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201534,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201533,3,326,0,1754,6,0,31,44,GRAND EST
201533,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201533,3,713,0,1429,9,0,18,84,AUVERGNE-RHONE-ALPES
201533,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201533,3,0,0,0,0,0,0,53,BRETAGNE
201533,3,556,0,1576,21,0,60,24,CENTRE-VAL-DE-LOIRE
201533,3,0,0,0,0,0,0,94,CORSE
201533,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201533,3,0,0,0,0,0,0,76,OCCITANIE
201533,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201533,3,0,0,0,0,0,0,28,NORMANDIE
201533,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201533,3,191,0,720,4,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
201532,3,244,0,712,4,0,12,44,GRAND EST
201532,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201532,3,79,0,293,1,0,4,84,AUVERGNE-RHONE-ALPES
201532,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201532,3,0,0,0,0,0,0,53,BRETAGNE
201532,3,428,0,1062,16,0,40,24,CENTRE-VAL-DE-LOIRE
201532,3,0,0,0,0,0,0,94,CORSE
201532,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201532,3,0,0,0,0,0,0,76,OCCITANIE
201532,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201532,3,0,0,0,0,0,0,28,NORMANDIE
201532,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201532,3,765,0,1942,15,0,39,93,PROVENCE-ALPES-COTE-D-AZUR
201531,3,135,0,483,2,0,8,44,GRAND EST
201531,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201531,3,43,0,202,1,0,3,84,AUVERGNE-RHONE-ALPES
201531,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201531,3,0,0,0,0,0,0,53,BRETAGNE
201531,3,793,0,1668,30,0,63,24,CENTRE-VAL-DE-LOIRE
201531,3,0,0,0,0,0,0,94,CORSE
201531,3,476,0,1408,4,0,12,11,ILE-DE-FRANCE
201531,3,34,0,210,1,0,4,76,OCCITANIE
201531,3,405,0,1198,7,0,20,32,HAUTS-DE-FRANCE
201531,3,0,0,0,0,0,0,28,NORMANDIE
201531,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201531,3,553,0,1632,11,0,33,93,PROVENCE-ALPES-COTE-D-AZUR
201530,3,271,0,764,5,0,14,44,GRAND EST
201530,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201530,3,144,0,456,2,0,6,84,AUVERGNE-RHONE-ALPES
201530,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201530,3,0,0,0,0,0,0,53,BRETAGNE
201530,3,441,0,1133,17,0,43,24,CENTRE-VAL-DE-LOIRE
201530,3,28,0,105,9,0,33,94,CORSE
201530,3,1028,0,3044,9,0,26,11,ILE-DE-FRANCE
201530,3,263,0,820,5,0,15,76,OCCITANIE
201530,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201530,3,0,0,0,0,0,0,28,NORMANDIE
201530,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201530,3,240,0,756,5,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
201529,3,0,0,0,0,0,0,44,GRAND EST
201529,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201529,3,222,0,677,3,0,9,84,AUVERGNE-RHONE-ALPES
201529,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201529,3,0,0,0,0,0,0,53,BRETAGNE
201529,3,176,0,521,7,0,20,24,CENTRE-VAL-DE-LOIRE
201529,3,83,0,203,26,0,64,94,CORSE
201529,3,859,0,1950,7,0,16,11,ILE-DE-FRANCE
201529,3,0,0,0,0,0,0,76,OCCITANIE
201529,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201529,3,215,0,636,6,0,18,28,NORMANDIE
201529,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201529,3,90,0,486,2,0,10,93,PROVENCE-ALPES-COTE-D-AZUR
201528,3,0,0,0,0,0,0,44,GRAND EST
201528,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201528,3,343,0,976,4,0,12,84,AUVERGNE-RHONE-ALPES
201528,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201528,3,0,0,0,0,0,0,53,BRETAGNE
201528,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201528,3,17,0,59,5,0,18,94,CORSE
201528,3,532,0,1348,4,0,11,11,ILE-DE-FRANCE
201528,3,0,0,0,0,0,0,76,OCCITANIE
201528,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201528,3,0,0,0,0,0,0,28,NORMANDIE
201528,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201528,3,698,0,1709,14,0,34,93,PROVENCE-ALPES-COTE-D-AZUR
201527,3,0,0,0,0,0,0,44,GRAND EST
201527,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201527,3,240,0,765,3,0,10,84,AUVERGNE-RHONE-ALPES
201527,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201527,3,0,0,0,0,0,0,53,BRETAGNE
201527,3,154,0,466,6,0,18,24,CENTRE-VAL-DE-LOIRE
201527,3,0,0,0,0,0,0,94,CORSE
201527,3,983,0,2001,8,0,16,11,ILE-DE-FRANCE
201527,3,0,0,0,0,0,0,76,OCCITANIE
201527,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201527,3,0,0,0,0,0,0,28,NORMANDIE
201527,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201527,3,174,0,612,3,0,12,93,PROVENCE-ALPES-COTE-D-AZUR
201526,3,0,0,0,0,0,0,44,GRAND EST
201526,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201526,3,82,0,242,1,0,3,84,AUVERGNE-RHONE-ALPES
201526,3,128,0,426,4,0,14,27,BOURGOGNE-FRANCHE-COMTE
201526,3,57,0,251,2,0,8,53,BRETAGNE
201526,3,300,0,690,11,0,26,24,CENTRE-VAL-DE-LOIRE
201526,3,0,0,0,0,0,0,94,CORSE
201526,3,1761,0,3619,15,0,30,11,ILE-DE-FRANCE
201526,3,0,0,0,0,0,0,76,OCCITANIE
201526,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201526,3,0,0,0,0,0,0,28,NORMANDIE
201526,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201526,3,139,0,412,3,0,8,93,PROVENCE-ALPES-COTE-D-AZUR
201525,3,343,0,927,6,0,16,44,GRAND EST
201525,3,287,0,976,5,0,17,75,NOUVELLE-AQUITAINE
201525,3,58,0,215,1,0,3,84,AUVERGNE-RHONE-ALPES
201525,3,189,0,631,7,0,22,27,BOURGOGNE-FRANCHE-COMTE
201525,3,84,0,285,3,0,9,53,BRETAGNE
201525,3,154,0,455,6,0,17,24,CENTRE-VAL-DE-LOIRE
201525,3,0,0,0,0,0,0,94,CORSE
201525,3,577,0,1404,5,0,12,11,ILE-DE-FRANCE
201525,3,543,0,1385,10,0,25,76,OCCITANIE
201525,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201525,3,0,0,0,0,0,0,28,NORMANDIE
201525,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201525,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201524,3,199,0,657,4,0,12,44,GRAND EST
201524,3,144,0,631,2,0,10,75,NOUVELLE-AQUITAINE
201524,3,124,0,382,2,0,5,84,AUVERGNE-RHONE-ALPES
201524,3,157,0,560,5,0,19,27,BOURGOGNE-FRANCHE-COMTE
201524,3,0,0,0,0,0,0,53,BRETAGNE
201524,3,213,0,522,8,0,20,24,CENTRE-VAL-DE-LOIRE
201524,3,15,0,51,5,0,16,94,CORSE
201524,3,1544,14,3074,13,0,26,11,ILE-DE-FRANCE
201524,3,381,0,967,7,0,17,76,OCCITANIE
201524,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201524,3,0,0,0,0,0,0,28,NORMANDIE
201524,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
201524,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
201523,3,148,0,512,3,0,9,44,GRAND EST
201523,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
201523,3,160,0,481,2,0,6,84,AUVERGNE-RHONE-ALPES
201523,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201523,3,0,0,0,0,0,0,53,BRETAGNE
201523,3,71,0,246,3,0,10,24,CENTRE-VAL-DE-LOIRE
201523,3,71,0,158,22,0,49,94,CORSE
201523,3,1091,0,3098,9,0,26,11,ILE-DE-FRANCE
201523,3,258,0,605,5,0,11,76,OCCITANIE
201523,3,851,0,3820,14,0,63,32,HAUTS-DE-FRANCE
201523,3,0,0,0,0,0,0,28,NORMANDIE
201523,3,991,0,2672,27,0,72,52,PAYS-DE-LA-LOIRE
201523,3,36,0,177,1,0,4,93,PROVENCE-ALPES-COTE-D-AZUR
201522,3,167,0,554,3,0,10,44,GRAND EST
201522,3,343,0,944,6,0,16,75,NOUVELLE-AQUITAINE
201522,3,778,0,1684,10,0,22,84,AUVERGNE-RHONE-ALPES
201522,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201522,3,0,0,0,0,0,0,53,BRETAGNE
201522,3,145,0,408,6,0,16,24,CENTRE-VAL-DE-LOIRE
201522,3,59,0,141,18,0,44,94,CORSE
201522,3,955,0,2406,8,0,20,11,ILE-DE-FRANCE
201522,3,809,0,2002,14,0,35,76,OCCITANIE
201522,3,878,0,2277,14,0,37,32,HAUTS-DE-FRANCE
201522,3,129,0,383,4,0,11,28,NORMANDIE
201522,3,110,0,678,3,0,18,52,PAYS-DE-LA-LOIRE
201522,3,93,0,279,2,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
201521,3,362,0,931,6,0,16,44,GRAND EST
201521,3,573,0,1498,10,0,26,75,NOUVELLE-AQUITAINE
201521,3,1225,0,2545,16,0,33,84,AUVERGNE-RHONE-ALPES
201521,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201521,3,0,0,0,0,0,0,53,BRETAGNE
201521,3,347,0,752,13,0,28,24,CENTRE-VAL-DE-LOIRE
201521,3,27,0,81,8,0,25,94,CORSE
201521,3,1498,69,2927,12,0,24,11,ILE-DE-FRANCE
201521,3,226,0,881,4,0,15,76,OCCITANIE
201521,3,668,0,2217,11,0,37,32,HAUTS-DE-FRANCE
201521,3,0,0,0,0,0,0,28,NORMANDIE
201521,3,320,0,1278,9,0,35,52,PAYS-DE-LA-LOIRE
201521,3,482,0,1163,10,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
201520,3,0,0,0,0,0,0,44,GRAND EST
201520,3,297,0,979,5,0,16,75,NOUVELLE-AQUITAINE
201520,3,338,0,742,4,0,9,84,AUVERGNE-RHONE-ALPES
201520,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201520,3,58,0,228,2,0,7,53,BRETAGNE
201520,3,283,0,660,11,0,25,24,CENTRE-VAL-DE-LOIRE
201520,3,61,0,141,19,0,44,94,CORSE
201520,3,3025,396,5654,25,3,47,11,ILE-DE-FRANCE
201520,3,108,0,304,2,0,5,76,OCCITANIE
201520,3,167,0,780,3,0,13,32,HAUTS-DE-FRANCE
201520,3,0,0,0,0,0,0,28,NORMANDIE
201520,3,244,0,875,7,0,24,52,PAYS-DE-LA-LOIRE
201520,3,148,0,541,3,0,11,93,PROVENCE-ALPES-COTE-D-AZUR
201519,3,58,0,272,1,0,5,44,GRAND EST
201519,3,1155,0,2832,19,0,47,75,NOUVELLE-AQUITAINE
201519,3,342,0,851,4,0,10,84,AUVERGNE-RHONE-ALPES
201519,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201519,3,172,0,494,5,0,15,53,BRETAGNE
201519,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
201519,3,110,0,233,34,0,72,94,CORSE
201519,3,2258,0,4820,19,0,40,11,ILE-DE-FRANCE
201519,3,1073,0,2554,19,0,45,76,OCCITANIE
201519,3,1275,0,2718,21,0,45,32,HAUTS-DE-FRANCE
201519,3,161,0,477,5,0,14,28,NORMANDIE
201519,3,841,0,2120,23,0,57,52,PAYS-DE-LA-LOIRE
201519,3,12,0,91,0,0,2,93,PROVENCE-ALPES-COTE-D-AZUR
201518,3,119,0,395,2,0,7,44,GRAND EST
201518,3,1045,0,2667,18,0,45,75,NOUVELLE-AQUITAINE
201518,3,740,0,1620,9,0,20,84,AUVERGNE-RHONE-ALPES
201518,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201518,3,583,0,1295,18,0,39,53,BRETAGNE
201518,3,148,0,484,6,0,19,24,CENTRE-VAL-DE-LOIRE
201518,3,60,0,142,19,0,45,94,CORSE
201518,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
201518,3,480,0,1365,8,0,23,76,OCCITANIE
201518,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
201518,3,0,0,0,0,0,0,28,NORMANDIE
201518,3,208,0,657,6,0,18,52,PAYS-DE-LA-LOIRE
201518,3,84,0,300,2,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
201517,3,312,0,924,6,0,17,44,GRAND EST
201517,3,421,0,1243,7,0,21,75,NOUVELLE-AQUITAINE
201517,3,1389,163,2615,18,2,34,84,AUVERGNE-RHONE-ALPES
201517,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201517,3,486,0,1206,15,0,37,53,BRETAGNE
201517,3,216,0,595,8,0,22,24,CENTRE-VAL-DE-LOIRE
201517,3,88,0,187,28,0,59,94,CORSE
201517,3,530,0,1569,4,0,13,11,ILE-DE-FRANCE
201517,3,563,0,1363,10,0,24,76,OCCITANIE
201517,3,557,0,1849,9,0,30,32,HAUTS-DE-FRANCE
201517,3,901,0,2150,26,0,63,28,NORMANDIE
201517,3,1226,7,2445,33,0,66,52,PAYS-DE-LA-LOIRE
201517,3,109,0,454,2,0,9,93,PROVENCE-ALPES-COTE-D-AZUR
201516,3,301,0,952,5,0,16,44,GRAND EST
201516,3,1409,0,2931,24,0,50,75,NOUVELLE-AQUITAINE
201516,3,851,0,1703,11,0,22,84,AUVERGNE-RHONE-ALPES
201516,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
201516,3,1666,226,3106,50,7,93,53,BRETAGNE
201516,3,156,0,639,6,0,24,24,CENTRE-VAL-DE-LOIRE
201516,3,15,0,56,5,0,18,94,CORSE
201516,3,761,0,2455,6,0,20,11,ILE-DE-FRANCE
201516,3,835,0,1873,15,0,33,76,OCCITANIE
201516,3,794,0,1858,13,0,31,32,HAUTS-DE-FRANCE
201516,3,282,0,1063,8,0,31,28,NORMANDIE
201516,3,2449,929,3969,66,25,107,52,PAYS-DE-LA-LOIRE
201516,3,952,0,2124,19,0,42,93,PROVENCE-ALPES-COTE-D-AZUR
201515,3,537,0,1355,9,0,23,44,GRAND EST
201515,3,1526,7,3045,26,0,52,75,NOUVELLE-AQUITAINE
201515,3,1608,505,2711,21,7,35,84,AUVERGNE-RHONE-ALPES
201515,3,33,0,154,1,0,5,27,BOURGOGNE-FRANCHE-COMTE
201515,3,1320,183,2457,40,6,74,53,BRETAGNE
201515,3,146,0,398,6,0,16,24,CENTRE-VAL-DE-LOIRE
201515,3,49,0,120,15,0,37,94,CORSE
201515,3,8616,3671,13561,72,31,113,11,ILE-DE-FRANCE
201515,3,1081,0,2184,19,0,38,76,OCCITANIE
201515,3,1509,0,3156,25,0,52,32,HAUTS-DE-FRANCE
201515,3,1304,124,2484,38,3,73,28,NORMANDIE
201515,3,3700,0,7705,100,0,208,52,PAYS-DE-LA-LOIRE
201515,3,412,0,1227,8,0,24,93,PROVENCE-ALPES-COTE-D-AZUR
201514,3,787,0,1826,14,0,32,44,GRAND EST
201514,3,2503,675,4331,42,11,73,75,NOUVELLE-AQUITAINE
