year,week,vacances_zone_c,ferie,inc_varicelle,inc_diarrhee,inc_grippe,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,nb_ope
2014,39,0,0,0.0,14888.0,2667.0,19.285714285714285,6.571428571428571,0.0,11.200000000000001,3.857142857142857,8.857142857142858,6.714285714285714,11.0,11.857142857142858,11.0,15.285714285714286,32.714285714285715,73.71428571428571,0.3,1020.8571428571429,19.285714285714285,8.285714285714286,140.14285714285714,8.714285714285714,1813.0
2014,40,0,0,244.0,12988.0,3586.0,19.0,8.428571428571429,0.0,9.171428571428573,3.4285714285714284,55.285714285714285,10.428571428571429,12.714285714285714,13.0,12.714285714285714,11.0,57.285714285714285,86.0,0.9285714285714286,1022.5714285714286,19.0,5.428571428571429,163.0,6.714285714285714,1750.0
2014,41,0,0,2714.0,18347.0,4771.0,17.571428571428573,9.142857142857142,0.0,8.814285714285715,3.4285714285714284,87.57142857142857,10.857142857142858,12.428571428571429,12.571428571428571,12.428571428571429,14.571428571428571,64.28571428571429,90.42857142857143,2.314285714285714,1011.0,17.571428571428573,5.428571428571429,162.28571428571428,8.571428571428571,1799.0
2014,42,2,0,0.0,19362.0,5966.0,20.285714285714285,9.0,0.0,9.957142857142857,4.0,43.285714285714285,10.285714285714286,13.0,13.714285714285714,13.0,12.0,36.57142857142857,83.85714285714286,0.21428571428571427,1013.7142857142857,20.285714285714285,6.428571428571429,155.85714285714286,6.571428571428571,1801.0
2014,43,7,0,784.0,19397.0,3938.0,16.142857142857142,5.571428571428571,0.0,8.014285714285714,3.4285714285714284,6.142857142857143,6.714285714285714,8.857142857142858,9.857142857142858,8.857142857142858,13.0,36.0,84.14285714285714,0.2285714285714286,1023.1428571428571,16.142857142857142,7.142857142857143,205.28571428571428,7.857142857142857,1495.0
2014,44,7,1,249.0,15750.0,1398.0,18.142857142857142,5.714285714285714,0.0,7.771428571428572,3.4285714285714284,43.857142857142854,6.0,9.285714285714286,10.142857142857142,9.285714285714286,12.285714285714286,27.285714285714285,77.57142857142857,0.0,1020.8571428571429,18.142857142857142,7.714285714285714,132.0,6.714285714285714,1618.0
2014,45,0,0,1465.0,22821.0,5834.0,9.428571428571429,3.0,0.0,6.571428571428571,2.2857142857142856,87.71428571428571,4.571428571428571,4.857142857142857,6.142857142857143,4.857142857142857,10.714285714285714,70.28571428571429,91.42857142857143,1.4142857142857141,1008.4285714285714,9.428571428571429,5.857142857142857,219.85714285714286,6.428571428571429,1668.0
2014,46,0,1,108.0,18421.0,4533.0,10.285714285714286,3.4285714285714284,0.0,6.057142857142858,2.4285714285714284,49.0,5.0,5.0,6.571428571428571,5.0,16.428571428571427,67.57142857142857,89.42857142857143,2.6571428571428575,1006.5714285714286,10.285714285714286,7.428571428571429,176.0,10.0,1654.0
2014,47,0,0,0.0,30227.0,4941.0,12.285714285714286,5.428571428571429,0.0,6.757142857142857,2.857142857142857,5.428571428571429,6.0,6.428571428571429,7.857142857142857,6.428571428571429,17.0,52.857142857142854,88.57142857142857,0.8285714285714285,1015.0,12.285714285714286,6.0,145.42857142857142,9.285714285714286,1772.0
2014,48,0,0,392.0,27125.0,9491.0,12.714285714285714,8.0,0.0,6.942857142857142,3.142857142857143,33.714285714285715,8.285714285714286,8.714285714285714,10.0,8.714285714285714,21.428571428571427,67.42857142857143,89.0,1.4285714285714286,1008.5714285714286,12.714285714285714,7.571428571428571,112.71428571428571,12.571428571428571,1774.0
